model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
ridge,mean,6,10,0.4980481346201174,0.2757632244463376,0.55,3.4785937269784823
ridge,mean,6,20,0.5115358180436623,0.25739869877693117,0.5333333333333334,3.36282748977493
ridge,mean,6,30,0.5115358180436623,0.25739869877693117,0.5333333333333334,3.36282748977493
ridge,mean,7,10,0.46034502199616867,0.2572242972370428,0.55,3.352175985873931
ridge,mean,7,20,0.47436078742305643,0.23961730382532367,0.55,3.233937961330933
ridge,mean,7,30,0.47436078742305643,0.23961730382532367,0.55,3.233937961330933
ridge,mean,8,10,0.4389511222526664,0.2658709259418992,0.5666666666666667,3.326155125671805
ridge,mean,8,20,0.44455606154552696,0.25305063656157667,0.55,3.216601695190021
ridge,mean,8,30,0.44455606154552696,0.25305063656157667,0.55,3.216601695190021
ridge,mean,10,10,0.3779092729424015,0.27371611564643306,0.5666666666666667,3.2212997644823553
ridge,mean,10,20,0.38244992238608333,0.25859045245364415,0.5833333333333333,3.1141734914861336
ridge,mean,10,30,0.38244992238608333,0.25859045245364415,0.5833333333333333,3.1141734914861336
ridge,mean,12,10,0.39155672143772824,0.2762453207982218,0.6333333333333333,3.1119899025770184
ridge,mean,12,20,0.3841911142506108,0.22810457879249482,0.6666666666666666,3.046743564879007
ridge,mean,12,30,0.3841911142506108,0.22810457879249482,0.6666666666666666,3.046743564879007
ridge,mean,14,10,0.36051599587203303,0.2470415540915636,0.7,2.9590958614271035
ridge,mean,14,20,0.36875128998968004,0.2095799847238207,0.7,2.9061223407819634
ridge,mean,14,30,0.36875128998968004,0.2095799847238207,0.7,2.9061223407819634
ridge,recency_weighted,6,10,0.4632403108445988,0.2696886079994102,0.5166666666666667,3.6333012148737636
ridge,recency_weighted,6,20,0.4710913431664238,0.27443000494821684,0.5333333333333334,3.5841811657858997
ridge,recency_weighted,6,30,0.4710913431664238,0.27443000494821684,0.5333333333333334,3.5841811657858997
ridge,recency_weighted,7,10,0.42208438584379165,0.24919996943430522,0.5166666666666667,3.488914797444648
ridge,recency_weighted,7,20,0.43107278433008434,0.25516171239277224,0.55,3.4386069296125568
ridge,recency_weighted,7,30,0.43107278433008434,0.25516171239277224,0.55,3.4386069296125568
ridge,recency_weighted,8,10,0.40614856555035184,0.24039811731003888,0.5166666666666667,3.456395539415574
ridge,recency_weighted,8,20,0.4095810806749431,0.25144606459379765,0.5666666666666667,3.410419612648534
ridge,recency_weighted,8,30,0.4095810806749431,0.25144606459379765,0.5666666666666667,3.410419612648534
ridge,recency_weighted,10,10,0.34388582879775986,0.2445866755203323,0.5666666666666667,3.3404379595196616
ridge,recency_weighted,10,20,0.3463230088843089,0.2582833802443742,0.5666666666666667,3.2973115842608416
ridge,recency_weighted,10,30,0.3463230088843089,0.2582833802443742,0.5666666666666667,3.2973115842608416
ridge,recency_weighted,12,10,0.35816617859638455,0.2384931075586693,0.6666666666666667,3.172814126167463
ridge,recency_weighted,12,20,0.35316353516811183,0.2440464052107521,0.6666666666666667,3.153335394063608
ridge,recency_weighted,12,30,0.35316353516811183,0.2440464052107521,0.6666666666666667,3.153335394063608
ridge,recency_weighted,14,10,0.3551643815420905,0.22147544196402685,0.7333333333333334,3.0150356540083605
ridge,recency_weighted,14,20,0.3437535014005602,0.23344710222773604,0.7166666666666667,2.992994133108483
ridge,recency_weighted,14,30,0.3437535014005602,0.23344710222773604,0.7166666666666667,2.992994133108483
ridge,val_weighted,6,10,0.5027381009951396,0.27410988050038293,0.55,3.477710943078807
ridge,val_weighted,6,20,0.5132338891878625,0.25110880462182045,0.55,3.353230403500015
ridge,val_weighted,6,30,0.5132338891878625,0.25110880462182045,0.55,3.353230403500015
ridge,val_weighted,7,10,0.46570594641452523,0.2561025888753306,0.55,3.351028513775733
ridge,val_weighted,7,20,0.4764294929894133,0.23298625890788022,0.55,3.224374756955894
ridge,val_weighted,7,30,0.4764294929894133,0.23298625890788022,0.55,3.224374756955894
ridge,val_weighted,8,10,0.44381481614272944,0.26402494051811165,0.5666666666666667,3.324437920629298
ridge,val_weighted,8,20,0.4470302490990511,0.24567938337502754,0.55,3.206605862898072
ridge,val_weighted,8,30,0.4470302490990511,0.24567938337502754,0.55,3.206605862898072
ridge,val_weighted,10,10,0.3853197657345261,0.2711520112301583,0.5666666666666667,3.219791523587258
ridge,val_weighted,10,20,0.38850533093372963,0.25085113422093835,0.5833333333333333,3.1048205269077345
ridge,val_weighted,10,30,0.38850533093372963,0.25085113422093835,0.5833333333333333,3.1048205269077345
ridge,val_weighted,12,10,0.4013042116794977,0.27260531918074465,0.6333333333333333,3.110035994379706
ridge,val_weighted,12,20,0.39178617365345053,0.21874663713470024,0.6833333333333333,3.0390734451956227
ridge,val_weighted,12,30,0.39178617365345053,0.21874663713470024,0.6833333333333333,3.0390734451956227
ridge,val_weighted,14,10,0.3654489164086687,0.24901465098306363,0.7166666666666667,2.9573573480853996
ridge,val_weighted,14,20,0.37659737579242225,0.1951847415638261,0.7166666666666666,2.9002488902515546
ridge,val_weighted,14,30,0.37659737579242225,0.1951847415638261,0.7166666666666666,2.9002488902515546
xgboost,mean,6,10,0.4644859589814154,0.29165062546041814,0.5333333333333333,3.522023813360323
xgboost,mean,6,20,0.49482630373804215,0.2719951725153746,0.6,3.4273757353644045
xgboost,mean,6,30,0.49482630373804215,0.2719951725153746,0.6,3.4273757353644045
xgboost,mean,7,10,0.42095650622334035,0.26716301558358974,0.5333333333333333,3.496823576111969
xgboost,mean,7,20,0.4593565345227237,0.25408992411929954,0.6,3.37173376825013
xgboost,mean,7,30,0.4593565345227237,0.25408992411929954,0.6,3.37173376825013
xgboost,mean,8,10,0.3827253487640846,0.30321264379329255,0.55,3.5332961132678817
xgboost,mean,8,20,0.4243765268371039,0.28136103785576383,0.6,3.4097882001663367
xgboost,mean,8,30,0.4243765268371039,0.28136103785576383,0.6,3.4097882001663367
xgboost,mean,10,10,0.31278208939958707,0.33523782838074895,0.5666666666666667,3.492288065550059
xgboost,mean,10,20,0.3593742285184951,0.30367621905058106,0.6166666666666667,3.3672918845062556
xgboost,mean,10,30,0.3593742285184951,0.30367621905058106,0.6166666666666667,3.3672918845062556
xgboost,mean,12,10,0.28606534833079456,0.3236654516877467,0.5833333333333333,3.7087164011031257
xgboost,mean,12,20,0.3293476414254446,0.29949958741025035,0.6333333333333334,3.5581844281046764
xgboost,mean,12,30,0.3293476414254446,0.29949958741025035,0.6333333333333334,3.5581844281046764
xgboost,mean,14,10,0.2619548872180451,0.29944589922717113,0.6666666666666666,3.7453176415496676
