model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
xgboost,recency_weighted,6,20,0.8194651606328931,0.031678248439298715,0.5,2.6125443888321485
xgboost,recency_weighted,6,30,0.8194651606328931,0.031678248439298715,0.5,2.6125443888321485
xgboost,recency_weighted,8,10,0.8203271565524831,0.03689254796208426,0.5,2.6589736983994166
xgboost,recency_weighted,8,20,0.821223393997063,0.036776915154053395,0.5166666666666667,2.6604446151222367
xgboost,recency_weighted,8,30,0.821223393997063,0.036776915154053395,0.5166666666666667,2.6604446151222367
xgboost,recency_weighted,10,10,0.7974866885168317,0.04767852626920351,0.5,2.78377665482478
xgboost,recency_weighted,10,20,0.7988525079064654,0.04749688055606141,0.5166666666666667,2.780084054894716
xgboost,recency_weighted,10,30,0.7988525079064654,0.04749688055606141,0.5166666666666667,2.780084054894716
xgboost,recency_weighted,12,10,0.7764865305197408,0.06706000904997311,0.5666666666666667,2.908463644686912
xgboost,recency_weighted,12,20,0.7781065492526323,0.06688417368842962,0.5833333333333334,2.9030784060618027
xgboost,recency_weighted,12,30,0.7781065492526323,0.06688417368842962,0.5833333333333334,2.9030784060618027
xgboost,val_weighted,4,10,0.8110654431040614,0.02866507884895564,0.5166666666666667,2.6041385893138065
xgboost,val_weighted,4,20,0.8150950901706742,0.029823435782112235,0.5,2.6131882240515285
xgboost,val_weighted,4,30,0.8150950901706742,0.029823435782112235,0.5,2.6131882240515285
